organisatie;org_afk;soort;onderwerp;jaar;maand;maand_nr;aantal
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2019;jun;6;2,07930163775025978
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2019;jun;6;0,60217602390578018
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2019;jul;7;0,44169389092458866
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2019;jul;7;0,74905896728869892
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2019;jul;7;1,95633664296994625
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2019;jul;7;0,55786029349325550
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2019;aug;8;0,39015124605640855
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2019;aug;8;0,51671053415407420
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2019;aug;8;1,94049212833867646
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2019;aug;8;0,53444297429097354
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2019;sep;9;0,74125440801277365
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2019;sep;9;0,76936978895279740
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2019;sep;9;1,91182678385102989
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2019;sep;9;0,50783658627419026
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2019;okt;10;0,88698607548645436
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2019;okt;10;1,00593352395123192
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2019;okt;10;2,05263381647190046
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2019;okt;10;0,58958882274027580
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2019;nov;11;0,92557207582399770
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2019;nov;11;0,92862621799872169
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2019;nov;11;2,07438368357908587
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2019;nov;11;0,55773428785221435
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2019;dec;12;0,68639872450039841
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2019;dec;12;1,05158497983011601
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2019;dec;12;2,17427046198297891
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2019;dec;12;0,59582812902540405
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2019;jan;1;0,85867988988310717
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2019;jan;1;1,02672489584107129
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2019;jan;1;2,23458787994638763
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2019;jan;1;0,40951499797686952
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2019;feb;2;1,13169704189778608
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2019;feb;2;1,30789419412098384
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2019;feb;2;2,13007716195894492
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2019;feb;2;0,38399077636698126
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2019;mrt;3;0,94576585883503461
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2019;mrt;3;1,06470268583899319
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2019;mrt;3;2,17385503350284770
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2019;mrt;3;0,38593568288326957
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2019;apr;4;0,69589815073422923
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2019;apr;4;0,84636167751290325
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2019;apr;4;2,20236158879246169
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2019;apr;4;0,45762709447233368
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2019;mei;5;0,51605295193918754
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2019;mei;5;0,98354700799185224
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2019;mei;5;2,28926005722240111
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2019;mei;5;0,46673987623656621
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2019;jun;6;0,50480869977005149
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2019;jun;6;0,68830577044482211
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2019;jun;6;2,33624415503427363
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2019;jun;6;0,51842599907363252
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2019;jul;7;0,46981344852468382
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2019;jul;7;0,78696082873909268
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2019;jul;7;2,21418722522114164
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2019;jul;7;0,52007371840849059
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2019;aug;8;0,33997724077580771
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2019;aug;8;0,70157783955257524
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2019;aug;8;2,24682623382940161
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2019;aug;8;0,53348054268763423
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2019;sep;9;0,70749954593538056
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2019;sep;9;0,76687661479650548
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2019;sep;9;2,19530085852625190
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2019;sep;9;0,56050816166516670
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2019;okt;10;0,89857520785609113
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2019;okt;10;1,08095677286723046
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2019;okt;10;2,07889139078572427
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2019;okt;10;0,56047774850976484
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2019;nov;11;0,83401279273072915
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2019;nov;11;0,94149765811820663
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2019;nov;11;2,18881744757337149
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2019;nov;11;0,54467209362151137
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2019;dec;12;0,59280241209346973
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2019;dec;12;1,01230781602718833
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2019;dec;12;2,35979988745424984
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2019;dec;12;0,49464190288159327
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2019;jan;1;1,02079565829757746
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2019;jan;1;1,67594755054732869
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2019;jan;1;3,19375443539011883
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2019;jan;1;0,71518320280800696
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2019;feb;2;1,26531275606146987
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2019;feb;2;2,00127250602943096
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2019;feb;2;3,08996364221713549
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2019;feb;2;0,74049823954303673
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2019;mrt;3;1,01255844238756532
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2019;mrt;3;1,67517575219785964
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2019;mrt;3;3,00456621279148806
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2019;mrt;3;0,75771017571481414
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2019;apr;4;0,75696483716697527
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2019;apr;4;1,41612403723144364
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2019;apr;4;3,02092297215704475
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2019;apr;4;0,77580147116899401
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2019;mei;5;0,61300659304241611
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2019;mei;5;1,32333365104965051
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2019;mei;5;2,97617483482478917
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2019;mei;5;0,79494474188522779
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2019;jun;6;0,50011882195730495
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2019;jun;6;1,14410179356080732
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2019;jun;6;2,91164209564671950
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2019;jun;6;0,80332236105589494
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2019;jul;7;0,51106159222636904
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2019;jul;7;1,16569090013827470
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2019;jul;7;2,98503615772892461
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2019;jul;7;0,80997948005590859
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2019;aug;8;0,46567842981594992
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2019;aug;8;1,03636294183060063
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2019;aug;8;3,03120363435486873
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2019;aug;8;0,82250081000499364
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2019;sep;9;0,71695262013287675
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2019;sep;9;1,23035544170069433
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2019;sep;9;2,88653027590244360
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2019;sep;9;0,82669893996765575
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2019;okt;10;0,92917749375862069
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2019;okt;10;1,59073330751005293
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2019;okt;10;2,91652865326298016
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2019;okt;10;0,83809319098369417
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2019;nov;11;0,99501739784873910
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2019;nov;11;1,63871506265725286
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2019;nov;11;2,95946192513780737
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2019;nov;11;0,84583193959066238
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2019;dec;12;0,71199749910643340
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2019;dec;12;1,52959765963514349
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2019;dec;12;3,08852741773717554
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2019;dec;12;0,77719688922661945
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2019;jan;1;1,00204093252777726
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2019;jan;1;1,09442645997475951
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2019;jan;1;2,07020146159089080
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2019;jan;1;0,56786081452915904
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2019;feb;2;1,21085411105790008
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2019;feb;2;1,36591831093236715
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2019;feb;2;2,05454796668273998
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2019;feb;2;0,58171960316575499
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2019;mrt;3;0,87883989468004742
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2019;mrt;3;1,15868898284987409
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2019;mrt;3;2,15533298193164935
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2019;mrt;3;0,59884883185723536
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2019;apr;4;0,66095216517716859
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2019;apr;4;1,13906427060706394
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2019;apr;4;2,18668249625138911
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2019;apr;4;0,59002378958320323
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2019;mei;5;0,57441852324487042
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2019;mei;5;0,79539162103817351
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2019;mei;5;2,19332149795282971
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2019;mei;5;0,63157917824304133
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2019;jun;6;0,47588080208875910
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2019;jun;6;0,86652933067918614
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2019;jun;6;2,07592608505847043
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2019;jun;6;0,66478399071491578
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2019;jul;7;0,37367727159773939
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2019;jul;7;0,78964501806765908
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2019;jul;7;2,18466872380440025
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2019;jul;7;0,65909121010647698
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2019;aug;8;0,36509523391203969
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2019;aug;8;0,67045124120375632
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2019;aug;8;2,18170708473026798
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2019;aug;8;0,66911504465604976
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2019;sep;9;0,59784026701234105
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2019;sep;9;1,05116536213646694
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2019;sep;9;2,00429250490213740
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2019;sep;9;0,66268772424198619
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2019;okt;10;0,83904765453399843
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2019;okt;10;1,09011669185601656
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2019;okt;10;2,22991023330282356
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2019;okt;10;0,66069857614629768
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2019;nov;11;0,87585695070436365
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2019;nov;11;1,10067416796751583
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2019;nov;11;2,27829384075651564
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2019;nov;11;0,67063810259993706
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2019;dec;12;0,62265968877549949
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2019;dec;12;1,10696147100573139
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2019;dec;12;2,48283593948422299
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2019;dec;12;0,63779896700557925
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 1-7;2019;jan;1;0,41310294471507192
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 8-42;2019;jan;1;1,00300949471104417
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 43-365;2019;jan;1;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv%> 1 jaar;2019;jan;1;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 1-7;2019;feb;2;0,49940135753165271
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 8-42;2019;feb;2;0,01900361696469436
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 43-365;2019;feb;2;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv%> 1 jaar;2019;feb;2;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 1-7;2019;mrt;3;0,48107049121224155
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 8-42;2019;mrt;3;0,55060362843570776
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 43-365;2019;mrt;3;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv%> 1 jaar;2019;mrt;3;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 1-7;2019;apr;4;0,22554761727764341
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 8-42;2019;apr;4;0,61005410928462178
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 43-365;2019;apr;4;0,34712611317344655
Eerste Kamer der Staten-Generaal;EK;Divers;zv%> 1 jaar;2019;apr;4;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 1-7;2019;mei;5;0,22585154086175180
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 8-42;2019;mei;5;0,77979069469360340
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 43-365;2019;mei;5;0,09337020857070627
Eerste Kamer der Staten-Generaal;EK;Divers;zv%> 1 jaar;2019;mei;5;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 1-7;2019;jun;6;0,53556478787751938
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 8-42;2019;jun;6;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 43-365;2019;jun;6;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv%> 1 jaar;2019;jun;6;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 1-7;2019;jul;7;0,25376307884489940
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 8-42;2019;jul;7;0,69839376618897586
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 43-365;2019;jul;7;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv%> 1 jaar;2019;jul;7;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 1-7;2019;aug;8;0,08970949673049826
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 8-42;2019;aug;8;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 43-365;2019;aug;8;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv%> 1 jaar;2019;aug;8;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 1-7;2019;sep;9;0,48178323559124125
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 8-42;2019;sep;9;0,37910811980950132
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 43-365;2019;sep;9;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv%> 1 jaar;2019;sep;9;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 1-7;2019;okt;10;0,76327040196885598
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 8-42;2019;okt;10;0,87269903485917477
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 43-365;2019;okt;10;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv%> 1 jaar;2019;okt;10;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 1-7;2019;nov;11;0,31275013843727284
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 8-42;2019;nov;11;0,78960421374190048
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 43-365;2019;nov;11;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv%> 1 jaar;2019;nov;11;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 1-7;2019;dec;12;0,36290453253012234
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 8-42;2019;dec;12;1,15559397867329849
Eerste Kamer der Staten-Generaal;EK;Divers;zv% 43-365;2019;dec;12;0,00000000000000000
Eerste Kamer der Staten-Generaal;EK;Divers;zv%> 1 jaar;2019;dec;12;0,00000000000000000
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 1-7;2019;jan;1;0,71125262671243705
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 8-42;2019;jan;1;1,64601615636448462
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 43-365;2019;jan;1;1,63210102527597400
Tweede Kamer der Staten-Generaal;TK;Divers;zv%> 1 jaar;2019;jan;1;0,68999775060078139
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 1-7;2019;feb;2;0,88308977035490610
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 8-42;2019;feb;2;1,02423482004800115
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 43-365;2019;feb;2;2,16970100843923586
Tweede Kamer der Staten-Generaal;TK;Divers;zv%> 1 jaar;2019;feb;2;0,75365865086761175
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 1-7;2019;mrt;3;0,73363272960013315
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 8-42;2019;mrt;3;0,82082565006562092
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 43-365;2019;mrt;3;2,00681999483058160
Tweede Kamer der Staten-Generaal;TK;Divers;zv%> 1 jaar;2019;mrt;3;0,85506812541642929
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 1-7;2019;apr;4;0,38393803179840674
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 8-42;2019;apr;4;0,88225473128626131
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 43-365;2019;apr;4;2,04278045492238336
Tweede Kamer der Staten-Generaal;TK;Divers;zv%> 1 jaar;2019;apr;4;1,04021081369402424
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 1-7;2019;mei;5;0,37189009057922556
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 8-42;2019;mei;5;0,28168387042255033
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 43-365;2019;mei;5;2,01933834024442316
Tweede Kamer der Staten-Generaal;TK;Divers;zv%> 1 jaar;2019;mei;5;1,07526906601390415
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 1-7;2019;jun;6;0,34763052070851747
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 8-42;2019;jun;6;0,72558667332828464
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 43-365;2019;jun;6;1,41590876446551728
Tweede Kamer der Staten-Generaal;TK;Divers;zv%> 1 jaar;2019;jun;6;1,10071784182665766
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 1-7;2019;jul;7;0,28266450739564503
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 8-42;2019;jul;7;0,56928702071831150
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 43-365;2019;jul;7;1,66331500012114453
Tweede Kamer der Staten-Generaal;TK;Divers;zv%> 1 jaar;2019;jul;7;0,96549913506473284
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 1-7;2019;aug;8;0,21734461634421590
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 8-42;2019;aug;8;0,42143439955535678
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 43-365;2019;aug;8;1,81501787108277202
Tweede Kamer der Staten-Generaal;TK;Divers;zv%> 1 jaar;2019;aug;8;0,95632848519824687
